ukuran,nilai
naif_selisih_rata2,4.519170323934095
naif_persen,24.291684607715357
naif_jendela_6bulan,0.6708991228070182
its_level_shift,-3.3493813445813196
its_slope_per_30hari,0.4073683005212312
